id,name,district_id,taluk_id,latitude,longitude,geom
341,"Police Station, Ulikkal",1,,12.041069,75.662837,POINT(75.662837 12.041069)
342,"Police Station, Vadakara",1,,11.594591,75.588217,POINT(75.588217 11.594591)
343,"Police Station, Vadakara",1,,11.594421,75.58783,POINT(75.58783 11.594421)
344,"Police Station, Valapattanam",1,,11.92416,75.351279,POINT(75.351279 11.92416)
345,"Police Station, Valayam",1,,11.722245,75.670122,POINT(75.670122 11.722245)
346,"Police Station, Vellarikund",1,,12.366808,75.293629,POINT(75.293629 12.366808)
347,"Police Station, Vythiri",1,,11.549009,76.039289,POINT(76.039289 11.549009)
348,"Police Station,Adhur",1,,12.553472,75.184435,POINT(75.184435 12.553472)
349,"Police Station,Ambalathara",1,,12.371998,75.134064,POINT(75.134064 12.371998)
350,"Police Station,Badiadka",1,,12.588137,75.070296,POINT(75.070296 12.588137)
351,"Police Station,Bekal",1,,12.414974,75.022284,POINT(75.022284 12.414974)
352,"Police Station,Chandera",1,,12.185847,75.170704,POINT(75.170704 12.185847)
353,"Police Station,Cheemeni",1,,12.236994,75.230731,POINT(75.230731 12.236994)
354,"Police Station,Chittarikkal",1,,12.323843,75.357016,POINT(75.357016 12.323843)
355,"Police Station,Kannapuram",1,,11.992834,75.305811,POINT(75.305811 11.992834)
356,"Police Station,Kumbla",1,,12.594589,74.94438,POINT(74.94438 12.594589)
357,"Police Station,Kuttiady",1,,11.652044,75.753495,POINT(75.753495 11.652044)
358,"Police Station,Mananthavady",1,,11.797173,76.003843,POINT(76.003843 11.797173)
359,"Police Station,Payyoli",1,,11.513168,75.621034,POINT(75.621034 11.513168)
360,"Police Station,Perambra",1,,11.558981,75.757433,POINT(75.757433 11.558981)
361,"Police Station,Peruvannamoozhi",1,,11.598991,75.822125,POINT(75.822125 11.598991)
362,"Police Station,Pulpally",1,,11.793453,76.164876,POINT(76.164876 11.793453)
363,"Police Station,Thalapuzha",1,,11.842204,75.954877,POINT(75.954877 11.842204)
364,"Police Station,Vellamunda",1,,11.735046,75.935197,POINT(75.935197 11.735046)
365,"Police Station,Vidyanagar",1,,12.521274,75.016373,POINT(75.016373 12.521274)
366,"Police Station,sulthan bathery",1,,11.662895,76.260627,POINT(76.260627 11.662895)
367,Police Station.,1,,18.392013,77.116582,POINT(77.116582 18.392013)
368,"Police Training Center, Babhalgaon",1,,18.389406,76.624772,POINT(76.624772 18.389406)
369,Police Welfare Highschool,1,,18.3887,76.619447,POINT(76.619447 18.3887)
370,Police station,1,,15.053016,76.209664,POINT(76.209664 15.053016)
371,Police station,1,,14.621251,74.825326,POINT(74.825326 14.621251)
372,Police station,1,,12.681635,77.469718,POINT(77.469718 12.681635)
373,Police station,1,,15.397523,77.500958,POINT(77.500958 15.397523)
374,Police station Shirur Anantpal,1,,18.341834,76.841521,POINT(76.841521 18.341834)
375,"Police station, Thottilpalam",1,,11.677832,75.780128,POINT(75.780128 11.677832)
376,"Police station,umerga",1,,17.835979,76.629626,POINT(76.629626 17.835979)
377,Ponda Police Station,1,,15.399361,74.004288,POINT(74.004288 15.399361)
378,Pulakeshi Nagar Police Station,1,,12.999347,77.619613,POINT(77.619613 12.999347)
379,Quepem Police Station,1,,15.217839,74.06474,POINT(74.06474 15.217839)
380,R T Nagar Traffic Police station,1,,13.033376,77.588611,POINT(77.588611 13.033376)
381,RT Nagar Police Station,1,,13.024685,77.593196,POINT(77.593196 13.024685)
382,RTO Office Mananthavady,1,,11.749318,76.017488,POINT(76.017488 11.749318)
383,Rajaji Nagar Police Station,1,,12.994506,77.554298,POINT(77.554298 12.994506)
384,Rajaji Nagar Police Station,1,,12.99461,77.554366,POINT(77.554366 12.99461)
385,Rajarampuri Police Station,1,,16.690411,74.247102,POINT(74.247102 16.690411)
